timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509765199051404,-2,9,20,4,-12,0,0,-3
1509765199051404,-4,0,-20,-24,2,2,1,-2
1509765199052382,4,3,-22,10,6,8,-2,0
1509765199052382,-6,-7,8,-11,-8,-11,-4,-4
1509765199074398,3,6,-12,10,0,1,1,1
1509765199074398,-8,-4,37,-10,-5,-5,-2,-4
1509765199075416,-4,2,40,30,6,4,0,-1
1509765199075416,5,11,-12,-38,2,-4,-4,0
1509765199097414,1,8,-57,7,6,7,7,3
1509765199097414,-7,-9,3,-11,-9,-6,-4,-6
1509765199098420,-1,-4,26,8,-9,-5,-4,-3
1509765199098420,0,2,23,6,0,-3,2,0
1509765199111437,-1,1,-16,-5,0,2,1,0
1509765199111437,2,2,-10,15,-1,0,-1,-2
1509765199112425,0,7,-2,-28,-15,-4,-2,1
1509765199112425,-4,-14,-28,13,15,3,-2,-2
1509765199142011,-2,-3,19,-3,-3,-4,-2,-2
1509765199142011,5,5,6,7,1,-2,-2,1
1509765199143012,1,-11,0,-5,0,1,0,-1
1509765199143012,4,5,-23,-7,-4,-9,0,1
1509765199189045,-8,-5,4,6,0,0,2,-2
1509765199189045,-6,0,0,8,3,3,1,-2
1509765199190045,-7,3,-6,-12,-2,2,-2,-3
1509765199190045,4,-16,-17,2,-4,-4,-1,-1
1509765199191046,7,9,15,-3,-4,0,-1,-1
1509765199191046,-7,8,-7,5,5,-3,-1,0
1509765199195049,-3,-19,-20,-5,3,8,-1,-1
1509765199195049,0,9,20,4,0,-5,-4,-2
1509765199203055,3,-11,-24,-9,-1,2,1,1
1509765199203055,9,19,-8,-9,-2,2,-3,-1
1509765199209078,-7,-4,-23,-2,-2,-6,-1,0
1509765199209078,2,-14,6,4,-3,-6,-1,-2
1509765199217598,1,-1,30,2,2,5,0,0
1509765199217598,1,15,-27,-2,-3,-2,-1,-1
1509765199218091,2,2,-3,2,1,-1,-1,0
1509765199218091,-8,6,-8,0,-6,-3,0,-2
1509765199239193,-7,-1,0,0,0,-7,-2,-1
1509765199239193,-2,-16,5,14,-3,-2,-1,1
1509765199247202,0,6,16,-16,3,2,0,-1
1509765199247202,-10,4,12,-2,-2,1,-1,2
1509765199254206,-2,-1,-3,-3,-2,-1,-2,-4
1509765199254206,1,5,19,-2,1,0,-2,0
1509765199255195,9,-5,-2,10,1,-2,-1,-1
1509765199255195,-9,-8,-16,-4,-1,0,-2,-3
1509765199277226,-5,10,19,-5,0,-2,0,-5
1509765199277226,-7,-25,-33,-3,-2,-4,-2,-3
1509765199278213,4,0,3,1,1,1,1,1
1509765199278213,4,-11,-9,-5,-1,1,-1,1
1509765199292230,-7,4,-3,-2,-3,-5,-4,0
1509765199292230,2,0,6,3,-1,2,0,3
1509765199292230,-2,-1,5,-2,2,2,-2,0
1509765199292230,2,0,7,-3,0,-6,-1,-2
1509765199314241,-3,-4,-3,-3,-3,2,0,-2
1509765199314241,-1,-12,-7,4,1,-1,-2,-2
1509765199315244,-1,5,9,7,0,0,-1,-1
1509765199315244,-2,1,-17,-2,-2,-4,-1,1
1509765199337341,2,-1,44,-10,-3,0,-1,-1
1509765199337341,1,2,-73,-3,0,0,1,1
1509765199338336,-10,-12,49,5,-3,-4,-2,-4
1509765199338336,10,5,9,1,0,1,0,-1
1509765199351348,2,-2,-33,-3,-3,-4,-3,-2
1509765199351348,-2,2,22,-2,-2,-1,0,-2
1509765199352347,-1,3,-21,-3,-4,-6,-2,1
1509765199352347,-3,-6,7,6,7,11,1,0
1509765199374385,5,10,-2,0,-1,0,-2,2
1509765199374385,2,9,19,-1,0,-5,-2,0
1509765199399387,0,-12,-17,0,0,-2,1,-1
1509765199399387,-11,-11,13,0,-1,0,0,-2
1509765199400381,4,19,-27,-4,-3,-1,-2,-2
1509765199400381,-4,-18,11,0,0,2,-1,-3
1509765199401381,-9,16,-1,-4,-3,-5,-2,-4
1509765199401381,-8,-17,-8,-5,-3,-2,-1,-4
1509765199420404,-3,-2,-18,-2,0,-2,-2,0
1509765199420404,5,-8,20,-1,-3,-4,-3,-1
1509765199420900,3,4,-7,-4,-3,2,-1,-1
1509765199420900,1,-9,-1,9,0,-1,-1,-2
1509765199442815,1,3,-3,6,-1,0,-1,-2
1509765199442815,-1,-6,-8,-20,0,1,0,2
1509765199443817,3,-9,-19,-7,-1,2,0,0
1509765199443817,-3,-4,-22,-6,-1,-1,-1,-2
1509765199464851,0,3,4,2,-3,-3,-1,-2
1509765199464851,1,13,13,4,-2,-4,-1,-1
1509765199465832,-2,-4,31,2,1,6,0,0
1509765199465832,-2,-6,-45,-11,-4,-4,0,-2
1509765199478843,-4,-4,1,-1,-2,-2,-1,-3
1509765199478843,-5,2,1,-4,-4,-4,-2,-1
1509765199486874,-2,4,-7,4,4,0,-1,-1
1509765199486874,0,-9,19,6,2,-3,-2,-1
1509765199510866,-2,-5,-12,-2,2,1,1,-2
1509765199510866,-10,5,13,2,-3,-1,-2,-3
1509765199510866,0,-13,-2,-4,-1,0,0,-1
1509765199510866,0,3,12,0,0,1,1,1
1509765199518900,-3,1,1,-3,0,-1,-3,-1
1509765199518900,6,-16,-14,1,-2,4,-1,-1
1509765199524904,-7,-4,-3,0,0,-3,-1,0
1509765199524904,-1,-1,4,0,0,2,0,3
1509765199532914,3,14,2,0,1,0,0,-2
1509765199532914,-3,-3,-2,3,1,-2,0,-1
1509765199538920,-11,-2,-5,4,4,1,-1,-4
1509765199538920,0,4,2,-10,-3,-1,0,-2
1509765199553929,-20,-17,9,2,-6,-4,-3,-3
1509765199553929,10,14,-8,-7,1,0,0,0
1509765199554930,-2,-9,5,-3,-2,-1,-1,0
1509765199554930,2,2,9,6,-1,3,0,0
1509765199576945,0,-2,4,-7,-8,-3,-1,-2
1509765199576945,3,4,-24,-4,1,4,-2,0
1509765199577945,9,-1,9,28,7,-1,-2,-2
1509765199577945,-7,-7,28,-3,4,-1,1,-2
1509765199590954,-3,-11,-2,-13,-5,-3,-3,-2
1509765199590954,-9,-2,19,0,-4,0,1,-1
1509765199598960,9,2,-37,-18,-8,-2,-1,-2
1509765199598960,1,1,-9,3,-2,-2,0,0
1509765199613971,4,17,-6,0,0,1,0,1
1509765199613971,-6,-3,5,-4,0,1,0,0
1509765199614972,-6,-6,-8,-1,-1,-1,-1,-1
1509765199614972,0,-1,1,2,-4,-4,-2,-2
1509765199637550,0,4,13,-2,-1,-5,-2,-1
1509765199637550,4,-1,-14,1,1,9,1,-1
1509765199638551,1,-6,-5,0,1,0,-2,-2
1509765199638551,-1,-4,5,18,-5,-4,-2,-2
1509765199651561,0,4,-5,-23,-1,-1,-2,-1
1509765199651561,-1,-4,2,-13,-2,-4,-1,0
1509765199659568,-4,-5,4,2,1,0,1,-1
1509765199659568,0,8,-7,-11,-8,-2,-1,-1
1509765199704599,2,0,-3,19,4,3,0,-1
1509765199704599,-7,-12,33,5,-4,-10,-5,-4
1509765199712604,0,-4,-25,-9,-4,0,-2,1
1509765199712604,-2,-4,5,-2,2,2,1,-1
1509765199721615,-1,9,18,6,-5,-2,-1,-1
1509765199721615,-2,7,34,-4,-1,-1,0,0
1509765199722116,1,-3,-5,3,-2,-4,0,0
1509765199722116,0,-4,-28,-9,-4,-2,0,-1
1509765199724116,-1,3,21,-1,0,-1,-2,-3
1509765199724116,-1,3,-17,0,-1,-1,-3,-2
1509765199735734,-2,-8,6,-2,-1,-1,0,-3
1509765199735734,-1,1,-15,-3,0,0,0,0
1509765199737736,2,6,-13,-1,-1,0,-2,-1
1509765199737736,0,-10,-1,5,1,-2,-1,-1
1509765199741740,0,6,1,0,-2,-1,-1,0
1509765199741740,-1,1,11,-2,-2,-7,-3,-2
1509765199757751,-5,1,-10,8,-2,-1,-1,-1
1509765199757751,0,-5,-14,-15,4,0,-2,-3
1509765199758751,1,-1,9,-3,0,-2,1,1
1509765199758751,-1,0,5,1,0,-1,-2,0
1509765199778765,1,-1,-9,-8,-7,1,1,0
1509765199778765,-2,-4,-8,10,3,-4,-4,1
1509765199795779,-1,-2,-13,-3,-3,1,-1,-2
1509765199795779,-1,-3,-1,-9,0,-1,0,0
1509765199796778,2,10,1,14,1,1,0,-1
1509765199796778,-2,-2,24,-10,-5,-1,0,-1
1509765199797778,5,-3,10,11,4,-4,-2,-1
1509765199797778,-5,1,-19,-11,-4,-2,-1,-3
1509765199817799,-1,-4,-19,-5,1,0,-2,0
1509765199817799,3,-9,-8,-2,-2,0,-1,0
1509765199818299,-4,7,9,-2,-5,-1,0,-1
1509765199818299,-1,-5,8,-1,-1,2,0,-2
1509765199839850,2,-1,2,3,1,-2,0,0
1509765199839850,-9,-7,-18,3,-3,0,-1,-2
1509765199840851,15,13,4,-5,-1,1,2,2
1509765199840851,-3,-15,0,18,-1,0,-2,-1
1509765199854861,-1,0,-8,-31,-5,-2,-2,-2
1509765199854861,8,23,19,11,2,-2,-1,1
1509765199855860,-11,-31,-49,-10,-3,4,-1,-1
1509765199855860,-4,5,15,-4,-3,-6,-1,-2
1509765199884882,0,3,-36,4,1,-3,-3,-1
1509765199884882,-2,-4,22,2,-1,-1,-1,-2
1509765199885882,-4,0,6,-3,0,-2,-1,-2
1509765199885882,3,-2,5,2,0,-2,0,1
1509765199907897,-3,-1,11,4,-1,1,-1,-2
1509765199907897,-1,2,-16,0,2,5,0,0
1509765199907897,-2,-1,3,-2,-2,-2,-1,0
1509765199907897,0,-3,3,0,2,0,0,-1
1509765199913910,-1,3,8,2,-1,2,-3,-2
1509765199913910,-1,-5,-7,-1,-2,3,-1,-1
1509765199930418,0,-7,-4,-5,-1,-1,-3,-1
1509765199930418,4,0,-1,7,-1,-1,0,-3
1509765199937424,-3,3,3,-6,3,-4,-1,2
1509765199937424,-10,-3,-12,0,-2,-3,-3,-4
1509765199939429,-3,-8,9,-9,-3,2,-1,-1
1509765199939429,2,4,-7,-2,-1,0,-1,-1
1509765199967449,-2,-7,-3,1,-5,0,0,-3
1509765199967449,-1,-2,14,6,0,-3,-2,0
1509765199975452,1,0,-5,-1,4,7,4,2
1509765199975452,-6,-1,-28,-11,-3,-4,0,-3
1509765199976453,3,0,0,1,-1,1,1,-2
1509765199976453,0,1,7,-2,-1,2,1,0
1509765199998469,-3,-1,4,1,-5,-1,-6,-2
1509765199998469,0,-3,6,-2,-2,-1,0,0
1509765200004486,0,7,9,1,-3,0,-3,0
1509765200004486,-1,-2,-7,4,-1,-3,1,-1
1509765200011478,-2,-6,4,6,-4,-4,0,1
1509765200011478,0,-8,-46,-22,-2,0,-2,-1
1509765200020007,6,0,13,2,6,-1,0,0
1509765200020007,-11,3,19,-5,2,8,4,0
1509765200022009,-1,0,13,9,-2,1,0,-2
1509765200022009,-2,-2,1,-2,-5,-7,-4,-2
1509765200034134,-4,3,-8,1,-3,-4,-5,-3
1509765200034134,7,0,-17,2,0,-1,0,3
1509765200041129,-1,-14,4,-5,0,-2,-1,-2
1509765200041129,-10,2,4,1,-1,9,6,2
1509765200065159,-1,4,4,-7,-4,-1,-5,-1
1509765200065159,2,-6,1,11,0,-7,-4,-4
1509765200067149,-2,5,-5,-4,-2,-6,1,-2
1509765200067149,4,-3,-6,-3,-1,-5,-5,-1
1509765200087190,-16,4,0,2,-2,-1,1,-3
1509765200087190,-1,-2,-8,3,-4,0,-2,0
1509765200089163,1,-3,-10,-17,-1,-3,0,-1
1509765200089163,-1,-1,10,4,-2,2,1,-2
1509765200094177,1,7,-1,-12,-8,-2,-1,-2
1509765200094177,3,-4,-1,12,8,-1,-2,-2
1509765200108177,-5,-1,-17,-16,2,7,0,-1
1509765200108177,-1,-4,10,13,-1,-2,-3,-1
1509765200117696,2,2,0,1,2,-2,-1,-1
1509765200117696,-2,-5,-10,-10,-5,-5,-3,-1
1509765200123718,3,1,6,3,-1,-2,-1,0
1509765200123718,-3,-1,1,-4,-3,-4,-2,-1
1509765200140291,-7,6,-7,4,0,-1,-2,0
1509765200140291,3,-5,0,-6,-2,0,0,-1
1509765200141278,0,0,6,7,1,-2,-4,1
1509765200141278,-12,2,-1,-6,-2,0,-2,-3
1509765200161292,6,-6,-5,2,-3,-3,-1,1
1509765200161292,0,-1,0,-6,-1,-1,-1,-1
1509765200170309,-3,0,-3,-3,-3,-4,-1,-1
1509765200170309,3,0,-2,1,-1,-2,-2,1
1509765200185319,-1,-1,2,-1,-4,-1,-2,-3
1509765200185319,0,7,1,-3,-2,-3,-1,0
1509765200186310,1,-8,6,8,0,-2,0,-1
1509765200186310,-2,-5,8,-4,1,4,-1,-2
1509765200200328,-1,0,-8,-2,-4,-10,-4,0
1509765200200328,2,-7,-7,-6,0,9,4,1
1509765200201323,3,-8,-4,2,-2,-6,0,0
1509765200201323,-6,11,12,2,2,-2,1,2
1509765200229354,2,1,-8,-6,-2,-4,-3,1
1509765200229354,-5,-3,8,-2,-5,-5,-2,-3
1509765200247400,0,-1,0,0,-2,4,1,0
1509765200247400,0,-11,-6,-6,-3,0,1,-1
1509765200248377,-1,-4,-7,1,0,0,-3,-1
1509765200248377,1,6,1,0,-1,-2,2,2
1509765200268404,-2,1,-5,-1,0,0,-2,-1
1509765200268404,4,-2,-9,-1,-1,-2,-1,-1
1509765200269391,1,1,-4,1,-2,3,1,0
1509765200269391,-8,-19,2,0,1,-1,-3,-2
1509765200270393,-1,-4,-7,-5,-5,-5,-2,-1
1509765200270393,2,-5,-10,0,-1,-6,-2,-2
1509765200290410,-5,-10,10,-2,-1,2,-1,-1
1509765200290410,-1,16,-13,-1,-1,0,0,0
1509765200291415,-3,-2,10,2,2,2,0,0
1509765200291415,0,5,-15,1,1,0,1,-1
1509765200311421,1,2,-2,-1,-1,5,6,1
1509765200311421,-1,-4,-8,1,-2,-6,-10,0
1509765200329948,0,-2,-2,3,2,1,0,-2
1509765200329948,2,9,20,-2,-1,-2,-2,-2
1509765200330947,0,3,-15,-5,-1,-3,-4,-1
1509765200330947,1,-6,1,-3,-4,5,2,-1
1509765200343670,0,-1,-11,14,1,-1,-1,1
1509765200343670,-6,-5,5,0,1,3,-1,-2
1509765200344657,1,5,9,10,-1,0,-2,0
1509765200344657,0,-7,-21,-19,2,0,0,-1
1509765200346660,1,-3,-1,-3,-2,-4,-2,-1
1509765200346660,5,1,3,2,-3,-4,-1,-2
1509765200356694,-6,5,1,-1,-4,-3,-4,-2
1509765200356694,7,-3,11,3,-1,-4,-2,0
1509765200365673,-7,-4,-22,-4,-3,0,-1,-3
1509765200365673,-1,2,12,-3,-3,-3,-1,-1
1509765200379696,4,1,-12,-5,1,-3,-1,0
1509765200379696,0,-7,0,1,1,-1,-4,-1
1509765200381683,-2,0,6,-2,2,2,3,0
1509765200381683,1,8,8,3,-1,0,1,2
1509765200402699,4,4,0,-2,-1,-2,0,-1
1509765200402699,-6,-6,-6,-4,-5,-5,0,-2
1509765200404700,1,-6,3,0,-3,-2,-3,-1
1509765200404700,-2,2,-9,1,6,2,0,0
1509765200417738,0,3,13,5,-3,-5,-2,-3
1509765200417738,-3,-5,-33,-11,1,3,1,-1
1509765200419226,-3,-6,7,-7,-2,-4,-1,-2
1509765200419226,-2,-1,-8,-5,-5,-3,-1,-1
1509765200439865,-3,-3,1,-2,-2,-2,-3,-2
1509765200439865,1,9,16,5,-1,-2,-1,-1
1509765200441867,-6,-8,-6,-1,0,-2,-2,-2
1509765200441867,-6,-21,-5,2,-1,-2,-3,-1
1509765200462872,1,23,12,-2,-1,-2,-1,0
1509765200462872,8,-41,12,10,4,1,4,3
1509765200463872,-17,55,-36,-17,-8,-6,-4,-11
1509765200463872,11,8,14,5,-1,-3,-1,2
1509765200484901,-5,-50,5,12,5,7,6,6
1509765200484901,-24,53,3,-15,-9,-8,-8,-11
1509765200486903,-5,-23,-13,0,4,2,0,-1
1509765200486903,6,10,-12,-8,-4,2,-2,-2
1509765200507914,5,19,2,-1,1,-4,-2,-3
1509765200507914,8,-25,3,6,-2,-5,1,4
1509765200509915,2,-19,12,5,3,6,2,4
1509765200509915,-3,-2,-12,-5,-6,-3,-2,-3
1509765200513920,-11,-10,1,-1,1,4,-2,-3
1509765200513920,2,-4,-4,5,0,-2,-2,-1
1509765200530934,-3,-3,6,-8,-4,-6,-2,-3
1509765200530934,1,-4,11,-6,-8,-2,1,0
1509765200537998,9,12,-15,-1,9,5,0,1
1509765200537998,14,-5,-13,-2,-3,-7,0,0
1509765200544994,-9,-15,9,8,4,2,0,1
1509765200544994,-27,12,4,3,5,2,0,-4
1509765200567009,-14,-1,-5,14,-9,-6,-7,-4
1509765200567009,21,25,-15,-28,-2,5,0,1
1509765200576029,15,-13,12,7,-1,1,2,1
1509765200576029,-5,-2,-7,-6,-3,-6,-3,-3
1509765200582031,6,12,0,-6,-3,-3,-2,-2
1509765200582031,-7,-9,-4,5,2,1,-1,-2
1509765200604045,0,1,10,5,1,0,2,2
1509765200604045,-5,4,-7,-4,-3,-2,-2,-2
1509765200621570,1,6,-3,-10,-2,-2,0,0
1509765200621570,-7,-11,8,10,-4,-1,-1,-3
1509765200623071,0,-3,0,-10,-2,-3,-3,-1
1509765200623071,5,6,9,9,-1,0,-3,-1
1509765200624071,-7,1,-5,-14,1,0,1,0
1509765200624071,-9,-4,2,3,0,-1,-2,-2
1509765200644178,2,-2,2,1,-6,-4,-2,-2
1509765200644178,2,2,-3,-1,4,0,-1,1
1509765200644178,3,5,13,-13,-6,1,-2,-2
1509765200644178,-12,-9,-22,19,8,2,0,-2
1509765200667194,2,-7,2,2,-1,-4,-1,1
1509765200667194,13,-3,29,15,-5,-3,-5,-1
1509765200668205,-20,-2,-66,-33,-5,-3,-1,-3
1509765200668205,-13,-8,-2,-8,-3,-4,-2,-2
1509765200680204,0,-3,-4,-1,2,4,1,-3
1509765200680204,0,4,-1,-2,-3,-4,-1,0
1509765200681205,14,10,13,8,0,-2,-2,0
1509765200681205,3,2,12,1,-3,1,-1,2
1509765200683207,-9,-18,3,0,1,-2,-2,-1
1509765200683207,-3,-8,-25,-11,-2,5,1,-3
1509765200702233,0,1,5,9,2,3,-1,-2
1509765200702233,-13,-17,-8,-4,0,1,-1,-1
1509765200704234,5,7,12,3,-1,-2,0,-1
1509765200704234,-7,-3,-5,-2,0,-1,0,0
1509765200717243,4,-1,6,0,-4,1,3,0
1509765200717243,-4,0,2,-4,-2,-2,-11,-3
1509765200719240,3,-2,-44,-11,-3,8,10,3
1509765200719240,-5,2,22,-2,-3,-8,-7,-3
1509765200740304,-6,-4,5,6,2,-7,-7,-3
1509765200740304,9,-3,6,1,-1,0,1,3
1509765200741306,2,2,17,0,0,-3,-5,0
1509765200741306,1,0,-28,-4,0,7,5,-2
1509765200762329,-2,-3,5,1,-2,-3,-1,1
1509765200762329,9,-3,1,-1,0,-2,2,1
1509765200764322,-5,12,5,-1,1,4,1,0
1509765200764322,0,-7,-7,-10,-5,-5,-1,-2
1509765200785337,2,1,6,3,1,5,0,1
1509765200785337,2,4,-3,3,1,1,1,0
1509765200786337,-2,-3,-1,-6,-3,-7,-3,0
1509765200786337,-8,1,0,-2,-1,-3,-1,0
1509765200807364,-5,-4,-1,-1,-3,-2,-4,-3
1509765200807364,4,8,-4,0,0,3,4,0
1509765200809363,2,5,0,3,1,-1,-5,-1
1509765200809363,1,10,5,0,-1,-1,-3,0
1509765200822888,2,-12,19,5,-4,-2,1,0
1509765200822888,-6,-4,-9,-4,-2,-2,1,-1
1509765200824391,-4,-2,6,-1,-2,0,-1,0
1509765200824391,9,8,-12,-5,-5,-5,-3,1
1509765200837449,-10,-4,0,1,0,-3,-3,-2
1509765200837449,6,-4,9,2,-1,1,2,-2
1509765200839435,-9,-12,-7,-4,1,-1,1,-2
1509765200839435,1,0,6,-1,-4,-8,-1,-2
1509765200866461,3,1,-4,-1,-5,-3,-5,2
1509765200866461,4,-5,0,-9,0,-5,-5,-1
1509765200889474,5,-5,4,8,4,5,3,2
1509765200889474,-9,3,5,1,-1,4,5,-3
1509765200890470,-1,-6,-16,-3,-3,-14,-14,-3
1509765200890470,-3,1,3,-1,0,0,-3,-1
1509765200907496,0,9,13,1,-1,-4,-3,-3
1509765200907496,2,-17,-11,-3,1,4,1,0
1509765200907496,-6,40,7,5,2,3,6,3
1509765200907496,-7,-44,-17,-6,-3,-4,-3,-3
1509765200911484,-3,-6,8,-2,-2,-1,0,-2
1509765200911484,6,7,1,-1,-1,-1,-3,0
1509765200920505,5,-9,-4,0,1,4,2,-2
1509765200920505,0,8,1,4,4,4,2,3
1509765200922016,2,-1,-1,-1,0,3,0,-1
1509765200922016,18,-1,-11,-1,1,-4,-3,-1
1509765200943028,-12,-6,-1,-2,-2,2,0,-1
1509765200943028,-29,7,13,4,2,-2,0,-5
1509765200944026,0,-13,-8,-4,-3,-2,-1,-1
1509765200944026,2,1,-6,3,0,-4,-3,2
1509765200957038,7,-8,-6,-7,-3,1,1,-1
1509765200957038,2,-8,0,-4,-3,-3,-1,-1
1509765200971064,-20,-28,-6,-6,-6,7,10,-3
1509765200971064,4,3,-7,-3,0,16,15,11
1509765200980052,23,-47,-2,2,-1,-33,-9,-8
1509765200980052,-3,53,10,-3,-4,-32,-37,-8
1509765200982052,-15,-73,-22,-5,-4,-19,-17,-12
1509765200982052,-20,22,18,2,1,12,6,-2
1509765201002068,-5,4,-5,2,0,18,17,7
1509765201002068,8,-8,-9,-2,0,13,18,3
1509765201004069,-16,26,10,3,4,22,18,1
1509765201004069,6,-14,-6,-4,-5,-52,-48,-10
1509765201017095,1,-29,-4,-4,-6,-12,-1,-1
1509765201017095,-4,19,5,1,1,0,2,1
1509765201024087,11,12,-2,1,1,10,3,4
1509765201024087,-2,-7,-3,1,0,17,8,-3
1509765201038713,-4,26,3,1,-1,-3,-3,0
1509765201038713,10,-19,-1,5,3,8,7,3
1509765201047718,11,10,-2,-5,-5,-9,-1,2
1509765201047718,-9,14,-3,1,3,-1,-2,-4
1509765201062729,2,-6,0,-3,0,3,-7,-5
1509765201062729,-6,-3,2,-2,-2,6,8,3
1509765201063733,4,9,-12,0,2,-9,-4,3
1509765201063733,1,3,-1,-1,-7,0,1,-3
1509765201083755,-8,-4,-63,-4,-2,9,1,-1
1509765201083755,-2,-11,30,-2,-3,6,7,-1
1509765201092750,1,12,12,-5,-4,-17,-16,-4
1509765201092750,8,17,-54,-3,3,6,6,6
1509765201107771,-1,-1,46,3,-3,-3,-4,-1
1509765201107771,-7,-9,-56,-11,0,-5,0,-4
1509765201108767,5,-14,61,8,0,-1,-1,0
1509765201108767,-18,17,102,21,-14,-8,-3,-10
1509765201129799,3,15,-60,-17,1,8,3,3
1509765201129799,5,-9,-78,-2,2,-2,-4,1
1509765201138041,-5,-15,78,3,-3,-7,-2,-3
1509765201138041,2,3,-14,13,4,4,2,0
1509765201144064,-2,10,27,-10,-1,-2,-1,-1
1509765201144064,7,-4,-28,2,-2,0,-3,1
1509765201153063,-2,3,-70,-13,2,4,2,-1
1509765201153063,-6,-3,-19,-1,3,-2,0,-2
1509765201175082,-3,-5,-8,-9,-1,-1,-3,-3
1509765201175082,2,0,16,3,0,-1,-1,0
1509765201189107,5,2,-34,-8,-3,0,-2,0
1509765201189107,-12,-9,19,7,-4,-11,-5,-6
1509765201199097,-2,9,6,7,3,5,-1,-1
1509765201199097,0,-18,20,0,-2,-5,-2,-1
1509765201200088,0,-2,-4,2,-3,2,-1,-2
1509765201200088,5,13,-20,-15,0,-3,-1,1
1509765201201086,-2,9,11,4,2,4,1,-1
1509765201201086,-2,-8,13,1,-2,0,-2,-2
1509765201205089,-4,2,-3,1,-2,-3,-1,-1
1509765201205089,3,-8,-19,-10,2,5,2,1
1509765201220111,-7,-6,2,11,0,-2,-4,-3
1509765201220111,-3,1,25,-2,-6,-4,-1,-3
1509765201221619,1,6,-9,-5,3,3,2,1
1509765201221619,2,4,-18,-9,-2,1,0,0
1509765201249744,2,-9,20,3,-6,-6,-2,1
1509765201249744,-5,-3,10,21,0,2,-1,-4
1509765201251748,1,2,-16,-17,7,1,0,0
1509765201251748,-1,-8,-4,-10,-3,1,-2,1
1509765201255749,-5,6,-4,0,-2,-8,-2,-1
1509765201255749,-8,3,-13,-14,-3,-6,-2,-1
1509765201272762,4,4,-20,14,-5,-1,-2,1
1509765201272762,-2,3,79,10,3,1,-1,-3
1509765201279779,-5,-7,-42,-11,-2,1,-2,-1
1509765201279779,1,0,30,6,0,0,-2,-1
1509765201281769,2,0,-15,-7,-4,-4,-1,-1
1509765201281769,2,-1,-16,-7,1,4,2,0
1509765201302784,6,6,20,8,0,-2,-2,-1
1509765201302784,-5,2,-10,-10,-1,-1,0,1
1509765201303783,1,-2,-1,8,5,2,0,-1
1509765201303783,5,2,-16,3,-3,0,-1,0
1509765201315792,8,-5,9,-7,-1,-1,-1,-1
1509765201315792,-3,-2,-9,-7,-2,-1,-2,-2
1509765201342335,11,4,7,-2,-5,-3,-1,0
1509765201342335,-4,9,-15,-2,-3,-5,-3,-3
1509765201343317,0,-9,0,4,1,-1,-2,-1
1509765201343317,-1,-1,10,-1,-2,4,1,0
1509765201378346,-2,-7,7,22,1,-1,-1,-2
1509765201378346,1,-4,-19,-31,-2,-1,-3,-2
1509765201379344,0,11,-6,3,-2,1,-1,0
1509765201379344,-5,-16,15,3,4,2,1,0
1509765201381345,-10,1,-12,-12,-3,-4,0,-4
1509765201381345,-3,-11,-18,6,-5,-6,-1,1
1509765201385347,-7,-4,8,-3,-2,1,1,-1
1509765201385347,7,9,-21,16,5,-2,1,1
1509765201386348,-7,9,18,-5,-2,1,0,-2
1509765201386348,-7,0,-2,-1,0,-2,-1,-1
1509765201422879,4,-4,-13,-5,0,1,-2,0
1509765201422879,1,-4,10,-3,-3,-1,-1,-1
1509765201445129,0,-9,7,-1,-2,-3,2,0
1509765201445129,3,3,-7,-3,-1,10,2,1
1509765201446132,0,1,7,3,1,1,0,-1
1509765201446132,-7,-15,-3,-8,-5,-3,-3,-1
1509765201462142,-6,22,-6,3,4,0,1,-2
1509765201462142,0,6,-4,-1,-7,-2,-1,-1
1509765201463147,0,-5,5,1,1,-1,-2,0
1509765201463147,-3,1,3,-3,-1,2,-1,-3
1509765201476151,-2,-3,-5,-3,1,-1,4,-1
1509765201476151,6,-2,1,-5,-1,-6,-7,-2
1509765201482155,-2,0,6,-1,-4,-4,-1,-2
1509765201482155,6,4,-1,-5,-2,1,2,0
1509765201488160,-14,-8,-4,2,1,0,0,0
1509765201488160,-3,3,7,-1,-1,-4,-4,-3
1509765201496165,-3,-8,-3,-3,-1,2,-1,-2
1509765201496165,-1,-3,-6,1,-1,-1,-1,0
1509765201505171,4,0,-1,-1,-5,-1,-1,-2
1509765201505171,-1,1,0,-3,-1,0,-1,-1
1509765201520184,-1,-2,-12,2,-2,-3,-4,0
1509765201520184,1,0,5,-5,1,1,1,0
1509765201521685,-2,-2,-3,11,-2,-4,-1,-3
1509765201521685,-3,-1,-8,-23,1,2,1,-3
1509765201557633,8,-1,0,1,2,-3,-2,1
1509765201557633,-14,0,18,-1,-1,0,1,-2
1509765201572646,1,-5,-8,-1,-4,2,2,-2
1509765201572646,3,-3,-29,4,-2,-2,-7,0
1509765201573646,-13,-22,3,2,-2,4,5,-4
1509765201573646,4,4,8,-3,-2,-5,-8,1
1509765201575646,-2,-6,-9,0,-7,-9,-5,-3
1509765201575646,0,6,-1,0,1,0,1,0
1509765201593659,-1,-2,1,2,3,0,-2,-2
1509765201593659,-17,-5,-12,3,-3,-1,4,0
1509765201633190,3,5,2,-7,-1,2,-1,1
1509765201633190,5,6,16,2,0,-4,-1,1
1509765201634191,-2,3,0,-2,-4,-3,-3,-1
1509765201634191,4,-15,-34,0,-4,-1,0,-1
1509765201707635,-1,2,-4,-13,-1,1,-2,0
1509765201707635,-2,1,4,1,-4,-3,-1,-1
