timestamp,x,y,z,w
1509765662874760,-0.685791,-0.602478,-0.342651,-0.222412
1509765662904782,-0.68988,-0.597107,-0.343994,-0.221985
1509765662918810,-0.694031,-0.591858,-0.34552,-0.220825
1509765662934804,-0.692627,-0.592102,-0.344666,-0.225952
1509765662957833,-0.696838,-0.588318,-0.344543,-0.2229
1509765662971374,-0.698792,-0.5849,-0.345825,-0.223877
1509765662993402,-0.701111,-0.581726,-0.346619,-0.223511
1509765663010414,-0.705933,-0.577087,-0.345947,-0.221497
1509765663031428,-0.711365,-0.57312,-0.340271,-0.223083
1509765663053444,-0.721252,-0.566528,-0.33313,-0.219055
1509765663070450,-0.729797,-0.559753,-0.328735,-0.214661
1509765663091010,-0.736328,-0.554443,-0.326416,-0.209717
1509765663115044,-0.742249,-0.548401,-0.326538,-0.204407
1509765663130029,-0.746033,-0.543396,-0.328369,-0.201172
1509765663152070,-0.746582,-0.541077,-0.331421,-0.200317
1509765663181162,-0.746887,-0.538208,-0.334778,-0.201294
1509765663207194,-0.747314,-0.534729,-0.338562,-0.202698
1509765663213184,-0.748474,-0.528076,-0.34491,-0.205139
1509765663233217,-0.751831,-0.520752,-0.347473,-0.207275
1509765663249208,-0.753174,-0.514954,-0.3526,-0.208252
1509765663271254,-0.757813,-0.512512,-0.347229,-0.206482
1509765663293777,-0.757813,-0.504578,-0.360107,-0.203857
1509765663308787,-0.754272,-0.501343,-0.369202,-0.208679
1509765663332805,-0.754211,-0.502808,-0.366516,-0.209961
1509765663353814,-0.749512,-0.497314,-0.381897,-0.212402
1509765663368830,-0.749023,-0.499573,-0.378662,-0.214844
1509765663391470,-0.749573,-0.500061,-0.37793,-0.212952
1509765663415490,-0.746643,-0.495422,-0.38916,-0.213867
1509765663436505,-0.749207,-0.499329,-0.3797,-0.212891
1509765663459029,-0.74939,-0.495117,-0.385681,-0.21106
1509765663483057,-0.747498,-0.491516,-0.392822,-0.213074
1509765663497082,-0.75061,-0.49469,-0.383972,-0.210999
1509765663511070,-0.749023,-0.492004,-0.392212,-0.207825
1509765663527093,-0.745911,-0.495544,-0.393433,-0.20813
1509765663549099,-0.745178,-0.505737,-0.383362,-0.205139
1509765663571148,-0.738159,-0.509583,-0.392029,-0.20459
1509765663586754,-0.734192,-0.517029,-0.385803,-0.211975
1509765663607770,-0.733276,-0.529053,-0.373047,-0.208191
1509765663630785,-0.729126,-0.533386,-0.374695,-0.20874
1509765663646797,-0.729431,-0.543579,-0.359192,-0.208618
1509765663668323,-0.726807,-0.544128,-0.363159,-0.209473
1509765663690896,-0.726196,-0.543518,-0.365173,-0.209839
1509765663706911,-0.728027,-0.547668,-0.355469,-0.209412
1509765663727943,-0.727234,-0.544678,-0.360962,-0.210266
1509765663750960,-0.727112,-0.544495,-0.361389,-0.21051
1509765663766965,-0.727783,-0.548645,-0.35675,-0.205444
1509765663813493,-0.727234,-0.549072,-0.357605,-0.204712
1509765663814496,-0.723633,-0.54895,-0.36261,-0.208801
1509765663829509,-0.720093,-0.545715,-0.371033,-0.214661
1509765663847537,-0.71759,-0.542297,-0.378174,-0.219299
1509765663871553,-0.71344,-0.543274,-0.380859,-0.225769
1509765663886567,-0.71759,-0.544678,-0.371582,-0.224487
1509765663907579,-0.721558,-0.550598,-0.358521,-0.218567
1509765663931604,-0.725952,-0.556335,-0.346558,-0.208496
1509765663946617,-0.727417,-0.562744,-0.335999,-0.203552
1509765663968148,-0.725464,-0.561829,-0.341919,-0.203003
1509765663991667,-0.724426,-0.563416,-0.342957,-0.200623
1509765664006676,-0.722412,-0.564697,-0.344055,-0.202454
1509765664027692,-0.722534,-0.560364,-0.352722,-0.199036
1509765664074228,-0.72345,-0.560791,-0.348999,-0.201172
1509765664075350,-0.724182,-0.554016,-0.359741,-0.198425
1509765664090361,-0.724854,-0.556152,-0.35437,-0.199585
1509765664111381,-0.724426,-0.550903,-0.362732,-0.200623
1509765664126388,-0.725586,-0.548706,-0.364075,-0.199829
1509765664147403,-0.729919,-0.540344,-0.370605,-0.195007
1509765664171422,-0.735962,-0.53418,-0.370667,-0.189026
1509765664193688,-0.739441,-0.528137,-0.374512,-0.184692
1509765664209699,-0.721863,-0.533813,-0.393372,-0.198364
1509765664232714,-0.730713,-0.525024,-0.397522,-0.180237
1509765664253731,-0.716187,-0.535645,-0.404907,-0.19043
1509765664269748,-0.711975,-0.537598,-0.410156,-0.189697
1509765664292267,-0.699158,-0.54541,-0.418091,-0.197449
1509765664313280,-0.696289,-0.545959,-0.422241,-0.197327
1509765664329295,-0.696777,-0.544617,-0.424316,-0.194824
1509765664352308,-0.701721,-0.538391,-0.424927,-0.193115
1509765664373825,-0.70282,-0.538025,-0.423401,-0.193298
1509765664389337,-0.697632,-0.546326,-0.421204,-0.193726
1509765664412354,-0.683899,-0.566833,-0.415283,-0.196411
1509765664426377,-0.670227,-0.587341,-0.41156,-0.191162
1509765664449383,-0.664612,-0.601685,-0.406738,-0.175842
1509765664471409,-0.663025,-0.61377,-0.400635,-0.152466
1509765664486433,-0.651062,-0.639832,-0.387329,-0.1297
1509765664509449,-0.6297,-0.672729,-0.371887,-0.112915
1509765664531477,-0.609558,-0.704468,-0.344666,-0.116028
1509765664546465,-0.596375,-0.727295,-0.314209,-0.129517
1509765664569508,-0.582947,-0.743042,-0.298279,-0.138794
1509765664590146,-0.590149,-0.741882,-0.300781,-0.104309
1509765664607158,-0.624329,-0.714844,-0.298523,-0.100891
1509765664629177,-0.650146,-0.678894,-0.322571,-0.11145
1509765664650192,-0.65271,-0.658386,-0.346375,-0.143433
1509765664668726,-0.64209,-0.669678,-0.339111,-0.155884
1509765664697750,-0.637939,-0.679871,-0.32428,-0.160583
1509765664718780,-0.636536,-0.677734,-0.336731,-0.149109
1509765664740784,-0.643127,-0.680908,-0.310181,-0.163269
1509765664765817,-0.633423,-0.697266,-0.272095,-0.196533
1509765664770819,-0.604797,-0.727295,-0.25531,-0.200562
1509765664786553,-0.576111,-0.753052,-0.247681,-0.199524
1509765664817574,-0.574097,-0.763489,-0.222412,-0.195313
1509765664830582,-0.579651,-0.767334,-0.214172,-0.171631
1509765664870131,-0.584351,-0.768188,-0.217407,-0.145691
1509765664877159,-0.585022,-0.764526,-0.227661,-0.146606
1509765664883162,-0.590637,-0.757324,-0.225952,-0.16333
1509765664906159,-0.582458,-0.755005,-0.229492,-0.195435
1509765664928189,-0.553101,-0.767761,-0.232361,-0.22522
1509765664943187,-0.526306,-0.777588,-0.232422,-0.253845
1509765664966220,-0.518127,-0.778931,-0.230286,-0.268127
1509765664988894,-0.529541,-0.769653,-0.240112,-0.263977
1509765665002904,-0.542969,-0.762939,-0.247375,-0.249146
1509765665025911,-0.545654,-0.761719,-0.249573,-0.24469
1509765665048941,-0.54425,-0.756775,-0.25824,-0.253906
1509765665064467,-0.538452,-0.753723,-0.268066,-0.265076
1509765665102043,-0.53363,-0.75177,-0.276001,-0.271973
1509765665125059,-0.530762,-0.749939,-0.28241,-0.276123
1509765665127044,-0.528198,-0.748535,-0.292725,-0.274109
1509765665146071,-0.524658,-0.74707,-0.305908,-0.270447
1509765665168582,-0.522034,-0.745483,-0.315491,-0.268921
1509765665182596,-0.527283,-0.735779,-0.328735,-0.269531
1509765665205620,-0.529236,-0.72522,-0.348694,-0.269226
1509765665228636,-0.532349,-0.714355,-0.370483,-0.262878
1509765665242666,-0.534424,-0.704346,-0.391968,-0.254517
1509765665266175,-0.541199,-0.689148,-0.41748,-0.240967
1509765665288287,-0.542358,-0.680786,-0.43396,-0.232788
1509765665303297,-0.549011,-0.663086,-0.455688,-0.226501
1509765665326318,-0.551697,-0.661926,-0.45929,-0.215942
1509765665348334,-0.558777,-0.662109,-0.455505,-0.204834
1509765665363366,-0.572266,-0.663696,-0.441833,-0.1922
1509765665412472,-0.586548,-0.668457,-0.423279,-0.173401
1509765665425466,-0.596436,-0.672668,-0.411621,-0.149902
1509765665427470,-0.602539,-0.671509,-0.410767,-0.13208
1509765665445497,-0.602966,-0.677124,-0.404846,-0.118713
1509765665469004,-0.605286,-0.683838,-0.391968,-0.111694
1509765665482593,-0.607727,-0.689514,-0.378174,-0.11084
1509765665505600,-0.607727,-0.693726,-0.368408,-0.117493
1509765665527643,-0.606812,-0.694763,-0.36499,-0.126282
1509765665542624,-0.615356,-0.687744,-0.356018,-0.147095
1509765665565666,-0.620056,-0.675293,-0.357605,-0.178101
1509765665597192,-0.608521,-0.66217,-0.383362,-0.210815
1509765665611226,-0.585815,-0.648865,-0.42041,-0.243164
1509765665659241,-0.566162,-0.637512,-0.448364,-0.268616
1509765665680853,-0.550537,-0.62793,-0.466858,-0.291199
1509765665682860,-0.546692,-0.61499,-0.475769,-0.310852
1509765665733888,-0.550232,-0.604797,-0.476074,-0.323975
1509765665755904,-0.556519,-0.60144,-0.469055,-0.329651
1509765665756907,-0.563721,-0.596375,-0.466431,-0.330261
1509765665778044,-0.568176,-0.587891,-0.468384,-0.335083
1509765665781022,-0.567383,-0.586731,-0.46814,-0.338806
1509765665794035,-0.564087,-0.585693,-0.469238,-0.344543
1509765665823052,-0.560913,-0.588928,-0.467285,-0.346802
1509765665828059,-0.561218,-0.593933,-0.460632,-0.346741
1509765665862586,-0.557129,-0.60083,-0.454346,-0.349731
1509765665868093,-0.544006,-0.616516,-0.443909,-0.356445
1509765665888291,-0.528076,-0.634644,-0.433594,-0.361206
1509765665911308,-0.520081,-0.64209,-0.432922,-0.360352
1509765665933326,-0.525635,-0.63562,-0.439819,-0.35553
1509765665948311,-0.536743,-0.62262,-0.451599,-0.347046
1509765665963352,-0.53717,-0.612671,-0.464661,-0.346802
1509765665985894,-0.536682,-0.604553,-0.475769,-0.346802
1509765666008900,-0.542297,-0.593079,-0.486877,-0.342346
1509765666022898,-0.537048,-0.58374,-0.51123,-0.331055
1509765666045919,-0.529419,-0.582581,-0.528198,-0.31842
1509765666068955,-0.514526,-0.582031,-0.545898,-0.313965
1509765666082565,-0.504028,-0.586182,-0.555298,-0.306702
1509765666105582,-0.49707,-0.587402,-0.568359,-0.291443
1509765666128616,-0.474121,-0.589905,-0.58728,-0.28717
1509765666142626,-0.455933,-0.593567,-0.601135,-0.280151
1509765666165673,-0.427124,-0.602417,-0.618774,-0.268188
1509765666188742,-0.411499,-0.620972,-0.609802,-0.270874
1509765666202751,-0.385559,-0.633667,-0.604431,-0.290771
1509765666225771,-0.362061,-0.634705,-0.605042,-0.316345
1509765666241757,-0.341553,-0.629272,-0.611145,-0.337585
1509765666263322,-0.314148,-0.621521,-0.618958,-0.363464
1509765666285913,-0.269592,-0.60791,-0.645386,-0.376038
1509765666301920,-0.246765,-0.610901,-0.647522,-0.383118
1509765666322942,-0.230774,-0.616516,-0.64209,-0.393066
1509765666345955,-0.219971,-0.615601,-0.638611,-0.406128
1509765666363481,-0.20282,-0.606201,-0.644531,-0.419617
1509765666383241,-0.187988,-0.606445,-0.645691,-0.424377
1509765666405271,-0.181885,-0.610962,-0.645691,-0.420471
1509765666422276,-0.145691,-0.631958,-0.662537,-0.374939
1509765666443304,-0.136841,-0.630615,-0.671448,-0.364502
1509765666465815,-0.140198,-0.638184,-0.660583,-0.369812
1509765666489915,-0.138245,-0.642944,-0.64563,-0.388367
1509765666510955,-0.141174,-0.646301,-0.635742,-0.397888
1509765666534952,-0.137146,-0.655334,-0.624084,-0.402893
1509765666541954,-0.127869,-0.662476,-0.618042,-0.403625
1509765666564487,-0.120483,-0.671143,-0.610474,-0.403198
1509765666585092,-0.115662,-0.678894,-0.605713,-0.398621
1509765666602105,-0.116272,-0.681641,-0.606323,-0.392761
1509765666624110,-0.119385,-0.681458,-0.609131,-0.387939
1509765666645138,-0.125854,-0.684448,-0.608582,-0.381409
1509765666662136,-0.138428,-0.689087,-0.607056,-0.370911
1509765666684311,-0.160095,-0.696411,-0.6026,-0.355469
1509765666708328,-0.191711,-0.710876,-0.590088,-0.331421
1509765666722337,-0.227966,-0.729614,-0.572815,-0.296143
1509765666744350,-0.268372,-0.74707,-0.551758,-0.256042
1509765666765875,-0.306152,-0.763977,-0.525452,-0.215942
1509765666781456,-0.326721,-0.780884,-0.502197,-0.177124
1509765666804501,-0.332642,-0.79541,-0.486389,-0.14209
1509765666825498,-0.318909,-0.807983,-0.4823,-0.114075
1509765666841502,-0.292053,-0.816589,-0.488342,-0.0975342
1509765666864546,-0.255371,-0.819519,-0.504883,-0.0913696
1509765666885648,-0.212891,-0.816284,-0.527954,-0.0984497
1509765666901650,-0.175842,-0.809509,-0.549744,-0.107727
1509765666924664,-0.145081,-0.804321,-0.565552,-0.110718
1509765666945710,-0.115112,-0.798706,-0.580566,-0.108643
1509765666961693,-0.0909424,-0.793701,-0.591675,-0.108398
1509765666984796,-0.0714111,-0.789185,-0.600586,-0.106995
1509765667005806,-0.0602417,-0.784729,-0.607727,-0.106262
1509765667035836,-0.0603638,-0.782043,-0.611328,-0.10553
1509765667043842,-0.0707397,-0.780884,-0.612244,-0.102356
1509765667065851,-0.0874634,-0.78064,-0.611328,-0.0966187
1509765667088957,-0.104004,-0.779968,-0.610352,-0.0919189
1509765667110984,-0.119629,-0.77771,-0.610962,-0.0878906
1509765667125999,-0.134399,-0.774597,-0.612671,-0.081665
1509765667140992,-0.151794,-0.772095,-0.612854,-0.0734253
1509765667163995,-0.17511,-0.770264,-0.610229,-0.0610962
1509765667186134,-0.200256,-0.771118,-0.6026,-0.0477295
1509765667201128,-0.221191,-0.774475,-0.591675,-0.03479
1509765667223133,-0.233582,-0.776367,-0.584961,-0.0231934
1509765667246160,-0.235291,-0.777405,-0.58313,-0.0172119
1509765667261159,-0.228455,-0.776367,-0.587158,-0.019043
1509765667283299,-0.216248,-0.773743,-0.594971,-0.0255737
1509765667306335,-0.201904,-0.769714,-0.604797,-0.0322876
1509765667321327,-0.186951,-0.766785,-0.613037,-0.0368652
1509765667343371,-0.174316,-0.764465,-0.619385,-0.0401611
1509765667366394,-0.164978,-0.764893,-0.621277,-0.0426025
1509765667382496,-0.162842,-0.767517,-0.618713,-0.0410156
1509765667403520,-0.169373,-0.772217,-0.611694,-0.0310669
1509765667426528,-0.17749,-0.776794,-0.604065,-0.0160522
1509765667442540,-0.181946,-0.781982,-0.596252,-0.00372314
1509765667463581,-0.177856,-0.78772,-0.589905,-0.000793457
1509765667485701,-0.16571,-0.789551,-0.590942,-0.00610352
1509765667502713,-0.152039,-0.787842,-0.596619,-0.0175171
1509765667523707,-0.144836,-0.785095,-0.601501,-0.0296021
1509765667545715,-0.146667,-0.78363,-0.6026,-0.0377197
1509765667562728,-0.152161,-0.783508,-0.601257,-0.0386353
1509765667583869,-0.154114,-0.784241,-0.600037,-0.0354614
1509765667613916,-0.150391,-0.786194,-0.59845,-0.0354004
1509765667622911,-0.147034,-0.785522,-0.599915,-0.039978
1509765667643938,-0.146362,-0.781494,-0.604797,-0.0463257
1509765667666468,-0.150269,-0.776184,-0.610168,-0.0526733
1509765667682092,-0.156799,-0.773804,-0.611206,-0.0563354
1509765667703118,-0.163452,-0.775757,-0.606812,-0.0578003
1509765667719117,-0.169983,-0.776489,-0.604126,-0.0571289
1509765667742136,-0.174622,-0.775085,-0.604675,-0.057373
1509765667763160,-0.177795,-0.77124,-0.608276,-0.0609131
1509765667779669,-0.172729,-0.774719,-0.604004,-0.0722046
1509765667802405,-0.171143,-0.773376,-0.605652,-0.0764771
1509765667823419,-0.175049,-0.773132,-0.604004,-0.0830688
1509765667846451,-0.193481,-0.775208,-0.594177,-0.0932617
1509765667862447,-0.204773,-0.77179,-0.59259,-0.106567
1509765667883624,-0.205383,-0.771301,-0.589539,-0.124329
1509765667899618,-0.196167,-0.778809,-0.579712,-0.137939
1509765667922624,-0.173584,-0.78949,-0.568604,-0.152893
1509765667943641,-0.141296,-0.794678,-0.565125,-0.171082
1509765667966211,-0.111206,-0.794373,-0.566345,-0.189697
1509765667982020,-0.0923462,-0.790588,-0.569641,-0.205017
1509765668004027,-0.0899048,-0.787598,-0.571838,-0.211365
1509765668019042,-0.0962524,-0.787842,-0.56897,-0.215393
1509765668042055,-0.109497,-0.789612,-0.563477,-0.217041
1509765668064074,-0.128418,-0.78894,-0.560913,-0.21582
1509765668079613,-0.153564,-0.789307,-0.555298,-0.212463
1509765668102879,-0.183289,-0.788879,-0.54895,-0.206848
1509765668123896,-0.21106,-0.787354,-0.545227,-0.195801
1509765668138904,-0.230774,-0.78717,-0.541382,-0.184814
1509765668162920,-0.235962,-0.789856,-0.53717,-0.178894
1509765668183294,-0.233948,-0.796631,-0.526978,-0.181824
1509765668199290,-0.227844,-0.798584,-0.524048,-0.18927
1509765668222303,-0.216003,-0.79834,-0.527893,-0.19342
1509765668243336,-0.196411,-0.794983,-0.541138,-0.191772
1509765668259333,-0.174438,-0.791199,-0.554443,-0.190369
1509765668282953,-0.155945,-0.788574,-0.56311,-0.191956
1509765668303965,-0.136658,-0.79303,-0.561462,-0.193115
1509765668318978,-0.114319,-0.801086,-0.556519,-0.188721
1509765668341992,-0.0985107,-0.806458,-0.556519,-0.174194
1509765668364011,-0.0952759,-0.809143,-0.558777,-0.154907
1509765668379536,-0.101257,-0.809021,-0.562317,-0.138367
1509765668401557,-0.110046,-0.8125,-0.558105,-0.127747
1509765668424575,-0.118713,-0.818787,-0.549561,-0.116272
1509765668439586,-0.122009,-0.822388,-0.545715,-0.105225
1509765668461602,-0.116943,-0.825928,-0.543091,-0.0965576
1509765668484641,-0.111389,-0.831055,-0.537415,-0.0903931
1509765668505672,-0.111023,-0.836121,-0.529846,-0.0887451
1509765668521666,-0.122742,-0.841125,-0.519287,-0.0887451
1509765668544684,-0.144592,-0.845459,-0.508423,-0.0768433
1509765668566240,-0.173279,-0.846802,-0.499817,-0.0565796
1509765668582315,-0.190369,-0.849792,-0.490173,-0.0384521
1509765668605308,-0.207581,-0.85553,-0.473572,-0.0271606
1509765668626340,-0.218445,-0.858521,-0.463745,-0.0167236
1509765668642336,-0.232849,-0.859802,-0.45459,-0.00128174
1509765668673377,-0.251465,-0.861755,-0.440308,0.0200195
1509765668702511,-0.273071,-0.863831,-0.421265,0.0437622
1509765668704494,-0.287842,-0.866089,-0.403625,0.0649414
1509765668732518,-0.292358,-0.868042,-0.393494,0.0792847
1509765668746526,-0.291016,-0.871704,-0.384033,0.0895996
1509765668761538,-0.288025,-0.874023,-0.378784,0.0985107
1509765668784938,-0.282288,-0.878662,-0.368774,0.111328
1509765668805953,-0.270935,-0.887268,-0.351624,0.125977
1509765668821963,-0.255554,-0.89801,-0.331177,0.136719
1509765668844985,-0.23645,-0.905884,-0.324036,0.136292
1509765668866518,-0.211914,-0.909851,-0.333374,0.127258
1509765668881529,-0.184021,-0.908691,-0.358826,0.108459
1509765668904618,-0.158081,-0.899719,-0.398499,0.0822144
1509765668925636,-0.141785,-0.882202,-0.44574,0.0546265
1509765668948669,-0.132019,-0.859985,-0.491394,0.0396729
1509765668964661,-0.129272,-0.840149,-0.52533,0.0397949
1509765668993764,-0.131714,-0.829224,-0.541138,0.0479736
1509765669009752,-0.123169,-0.830017,-0.542786,0.0371094
1509765669024763,-0.116577,-0.833008,-0.540344,0.0239868
1509765669045778,-0.0924683,-0.839355,-0.535522,0.015686
1509765669061793,-0.0645142,-0.843445,-0.533386,0.00366211
1509765669084860,-0.0363159,-0.847839,-0.528992,-0.00946045
1509765669105874,-0.0197144,-0.853699,-0.520081,-0.0204468
1509765669121884,-0.0197144,-0.86084,-0.507996,-0.0237427
1509765669144909,-0.0319824,-0.868469,-0.494568,-0.0155029
1509765669165934,-0.0494995,-0.871582,-0.487793,-0.00408936
1509765669181934,-0.0654907,-0.873108,-0.483215,0.0043335
1509765669205004,-0.0750122,-0.877014,-0.474548,0.0107422
1509765669226036,-0.0809937,-0.876465,-0.474487,0.0162354
1509765669242031,-0.0888672,-0.872803,-0.479614,0.0192261
1509765669265049,-0.107117,-0.873291,-0.474792,0.0235596
1509765669287127,-0.139465,-0.872681,-0.466736,0.0350342
1509765669302139,-0.178711,-0.869751,-0.456482,0.0579224
1509765669324154,-0.217407,-0.865662,-0.441345,0.0930176
1509765669338168,-0.249756,-0.866821,-0.410278,0.134094
1509765669361181,-0.27478,-0.873108,-0.369812,0.159729
1509765669375729,-0.287476,-0.879089,-0.333252,0.183228
1509765669398328,-0.293457,-0.88031,-0.308777,0.209167
1509765669421344,-0.286499,-0.880432,-0.292175,0.239624
1509765669435354,-0.27594,-0.882507,-0.277405,0.260986
1509765669466376,-0.270142,-0.884766,-0.271484,0.265686
1509765669481409,-0.266968,-0.886902,-0.264282,0.268921
1509765669495456,-0.258606,-0.88623,-0.272766,0.270874
1509765669517471,-0.24707,-0.882935,-0.294678,0.269409
1509765669541477,-0.237,-0.881714,-0.320862,0.251953
1509765669555482,-0.22876,-0.882751,-0.345276,0.221985
1509765669578016,-0.21936,-0.882446,-0.367432,0.195557
1509765669601034,-0.20813,-0.878052,-0.393494,0.175903
1509765669615044,-0.192322,-0.869202,-0.428528,0.154785
1509765669638062,-0.173828,-0.862122,-0.459106,0.125793
1509765669661077,-0.156677,-0.859863,-0.477051,0.0928345
1509765669675622,-0.141235,-0.85968,-0.487549,0.0582886
1509765669698122,-0.125793,-0.855957,-0.500793,0.0284424
1509765669721141,-0.110291,-0.84967,-0.515625,0.00805664
1509765669735149,-0.0928345,-0.84314,-0.529602,-0.00775146
1509765669758164,-0.0775146,-0.83429,-0.545532,-0.0203247
1509765669781183,-0.0683594,-0.826416,-0.557983,-0.0327759
1509765669795195,-0.067749,-0.82373,-0.561218,-0.0450439
1509765669826218,-0.0734863,-0.822937,-0.560913,-0.0535889
1509765669841228,-0.0824585,-0.822205,-0.560303,-0.0571289
1509765669855277,-0.0933228,-0.821899,-0.559387,-0.0545654
1509765669878270,-0.104065,-0.822449,-0.557434,-0.0462036
1509765669900871,-0.111511,-0.822388,-0.556824,-0.0357056
1509765669915868,-0.114197,-0.822754,-0.556213,-0.0270996
1509765669937900,-0.115845,-0.824097,-0.55426,-0.0188599
1509765669960912,-0.118591,-0.825439,-0.55188,-0.00830078
1509765669975437,-0.125061,-0.825073,-0.551086,0.00457764
1509765669998039,-0.13739,-0.823181,-0.550598,0.0205078
1509765670021057,-0.152527,-0.821228,-0.548645,0.0373535
1509765670035053,-0.164063,-0.819885,-0.545654,0.0567627
1509765670058080,-0.171265,-0.819702,-0.540894,0.0794678
1509765670081101,-0.175598,-0.820984,-0.534485,0.0977173
1509765670095169,-0.183044,-0.822937,-0.526306,0.111206
1509765670118186,-0.194824,-0.823242,-0.518372,0.125122
1509765670141210,-0.209167,-0.823059,-0.508545,0.142639
1509765670155202,-0.221436,-0.824585,-0.49469,0.162354
1509765670178244,-0.230835,-0.825317,-0.481628,0.183472
1509765670200771,-0.237183,-0.824097,-0.470642,0.207703
1509765670215776,-0.238281,-0.815491,-0.468384,0.242676
1509765670237798,-0.224731,-0.801941,-0.475586,0.283386
1509765670260817,-0.201477,-0.781921,-0.487,0.333069
1509765670275832,-0.187561,-0.778442,-0.474243,0.366089
1509765670297696,-0.170593,-0.777222,-0.475891,0.374756
1509765670320702,-0.187012,-0.767334,-0.492493,0.365662
1509765670335719,-0.193176,-0.768188,-0.475586,0.382629
1509765670357744,-0.197876,-0.768921,-0.451355,0.40741
1509765670380782,-0.20459,-0.770386,-0.430542,0.423523
1509765670395372,-0.212646,-0.771301,-0.399475,0.447632
1509765670418372,-0.218933,-0.768738,-0.373047,0.47113
1509765670440389,-0.215576,-0.766785,-0.363525,0.483215
1509765670455399,-0.20166,-0.765198,-0.360535,0.493835
1509765670478416,-0.17981,-0.767151,-0.354248,0.503662
1509765670494506,-0.165222,-0.766418,-0.348022,0.514038
1509765670539548,-0.176636,-0.74054,-0.360901,0.538757
1509765670542550,-0.190613,-0.733582,-0.351746,0.549438
1509765670560548,-0.210876,-0.722351,-0.350586,0.557556
1509765670599640,-0.220886,-0.716125,-0.345215,0.565063
1509765670602633,-0.231323,-0.708008,-0.348022,0.569336
1509765670623646,-0.237488,-0.708801,-0.337097,0.572388
1509765670638657,-0.235474,-0.712219,-0.32251,0.577332
1509765670661677,-0.226929,-0.712646,-0.311035,0.586487
1509765670682718,-0.220947,-0.707275,-0.301331,0.600159
1509765670703791,-0.216003,-0.705322,-0.293457,0.608093
1509765670719784,-0.215454,-0.69989,-0.289368,0.616516
1509765670742819,-0.221741,-0.697266,-0.286133,0.618713
1509765670755811,-0.225769,-0.695129,-0.28595,0.619751
1509765670778853,-0.226563,-0.692932,-0.288635,0.620667
1509765670802947,-0.228394,-0.689636,-0.292786,0.621704
1509765670816957,-0.226196,-0.688965,-0.28595,0.626465
1509765670855008,-0.225342,-0.685791,-0.287476,0.629517
1509765670856989,-0.216309,-0.686096,-0.287354,0.632385
1509765670875508,-0.20343,-0.68866,-0.279602,0.637329
1509765670909112,-0.198364,-0.690979,-0.273682,0.639038
1509765670922112,-0.21698,-0.680725,-0.245483,0.655212
1509765670952157,-0.223511,-0.681519,-0.228516,0.658264
1509765670958156,-0.241333,-0.673645,-0.221191,0.662598
1509765671006699,-0.239319,-0.670959,-0.226807,0.664185
1509765671011722,-0.231995,-0.674011,-0.218018,0.666626
1509765671019709,-0.227539,-0.67334,-0.227356,0.66571
1509765671034719,-0.223572,-0.675232,-0.244202,0.659119
1509765671056753,-0.220032,-0.677002,-0.24115,0.659607
1509765671078255,-0.215027,-0.672363,-0.249817,0.662781
1509765671094775,-0.222656,-0.674988,-0.243408,0.660034
1509765671115804,-0.23114,-0.67865,-0.231262,0.657715
1509765671137817,-0.232361,-0.674805,-0.229309,0.661865
1509765671154817,-0.230896,-0.67572,-0.232422,0.6604
1509765671175844,-0.225647,-0.676086,-0.238647,0.659546
1509765671197884,-0.223083,-0.675964,-0.241577,0.659546
1509765671213895,-0.22583,-0.679138,-0.238403,0.656494
1509765671243917,-0.227112,-0.677246,-0.235107,0.659119
1509765671257930,-0.230164,-0.673706,-0.232727,0.662598
1509765671274430,-0.231262,-0.674561,-0.231201,0.661865
1509765671296953,-0.228638,-0.67511,-0.234497,0.661011
1509765671317964,-0.227295,-0.674866,-0.237366,0.660706
1509765671333975,-0.22699,-0.676208,-0.236816,0.659668
1509765671356991,-0.2276,-0.674988,-0.236023,0.661011
1509765671378017,-0.229858,-0.67334,-0.234985,0.662231
1509765671393945,-0.230286,-0.674194,-0.233032,0.661926
1509765671416962,-0.22998,-0.674011,-0.233032,0.66217
1509765671431974,-0.229004,-0.673218,-0.235352,0.662598
1509765671453991,-0.228638,-0.673645,-0.234863,0.662415
1509765671477010,-0.229431,-0.673462,-0.234192,0.662598
1509765671492920,-0.230347,-0.672424,-0.233765,0.663452
1509765671513950,-0.230347,-0.672485,-0.232971,0.663635
1509765671536950,-0.22998,-0.672852,-0.233521,0.663269
1509765671551958,-0.229431,-0.672363,-0.234314,0.663635
1509765671574488,-0.229431,-0.672607,-0.233948,0.663513
1509765671595839,-0.230347,-0.672363,-0.23291,0.663818
1509765671618842,-0.230591,-0.671448,-0.232971,0.664612
1509765671633849,-0.23053,-0.671631,-0.232788,0.664551
1509765671655883,-0.230103,-0.672058,-0.233154,0.664124
1509765671678893,-0.229919,-0.671387,-0.233459,0.664734
1509765671693740,-0.230469,-0.671448,-0.232971,0.664673
1509765671715757,-0.230774,-0.671387,-0.232056,0.664978
1509765671738756,-0.230835,-0.670898,-0.232544,0.665222
1509765671753765,-0.230896,-0.671143,-0.232483,0.665039
1509765671776302,-0.230286,-0.671082,-0.232361,0.665283
1509765671791455,-0.23114,-0.670593,-0.232483,0.665466
1509765671813470,-0.231018,-0.670593,-0.23175,0.665771
1509765671836486,-0.231079,-0.670593,-0.23175,0.665771
1509765671852496,-0.231506,-0.670471,-0.232239,0.665527
